paper_url,paper_name,paper_year,Abstract,Keywords,PMID
https://www.ncbi.nlm.nih.gov/pubmed/41114875,Thymoquinone-conjugated liposomes improve cytotoxic and proapoptotic effects against hepatocellular cancer by altering the EGFR/ERK/MEK signaling axis.,2025,"Modulating the signaling axis between tumors and their environment is one of the key strategies to slow down the progression of hepatocellular carcinoma (HCC). In this study, we aimed to design a polyethylene glycolated liposome loaded with thymoquinone (PEG-TQ-LP) as a delivery system to investigate its effect on HCC progression and the underlying mechanisms in vitro and in vivo. The study revealed the inhibitory effects of PEG-TQ-LP on the proliferation of HCC cells and facilitated apoptosis. The observed effect can be explained by the increased expression of BAX and the decreased expression of BCL2. The activation of p38-MAPK has been implicated in the anti-oncogenic impact of PEG-TQ-LP. This activation was correlated with the dephosphorylation of MEK and ERK. The in vivo study confirmed that PEG-TQ-LP reduces the detrimental effects of free TQ on liver tissue, suppresses tumor growth, and reestablishes the oxidative state equilibrium. Molecular docking analysis demonstrated that TQ docked well with three key targets. The findings from current investigations may represent a novel strategy for the treatment of liver cancer, as PEG-TQ-LP potently promotes apoptosis. This is achieved via thymoquinone's ability to bind to cancer protein targets' active sites, which indicates that it functions similarly to anticancer medications.",,41114875
https://www.ncbi.nlm.nih.gov/pubmed/41114869,Comparative efficacy of high intensity laser therapy (Class IV) and ibuprofen gel phonophoresis in the treatment of knee osteoarthritis among people living in hilly terrain: A randomized controlled study.,2025,"Knee osteoarthritis (KOA) commonly causes pain and functional limitations, especially in hilly areas where mobility demands increase stress on the knee joint. High-Intensity Laser Therapy (HILT) and Ibuprofen Gel Phonophoresis (IGP) are both effective treatments, though comparative data is limited. Hence, we aimed to determine the effect of high-intensity laser therapy (HILT) (class-IV) and ibuprofen gel phonophoresis (IGP) for treating knee osteoarthritis (KOA) among people living in hilly terrain. A randomized controlled trial was conducted with 116 patients, aged 45 to 70, diagnosed with knee osteoarthritis (KOA) based on the Kellgren-Lawrence classification (grades I to IV). Participants were randomly assigned to two groups: the HILT group, which received 15 min of Class IV laser therapy in three phases, and the IGP group, which underwent 8 min of phonophoresis treatment with ibuprofen gel. Both groups followed a home exercise program three times a week for three weeks. Outcomes were assessed using the WOMAC, Algometer, and SF-36 questionnaire. Age, height, weight and BMI of patients with KOA recruited were 57.2 (55.5 to 59.0) years, 161.8 (160.5 to 163.2) cm, 63.8 (62.3 to 65.3) kg and 24.3 (23.8 to 24.9) kg/m², respectively, with no significant difference between the groups. Both treatments significantly improved pain, stiffness, and physical function. HILT and IGP were both effective for treating KOA, with HILT showing significantly greater clinical improvement than IGP. NCT04320914 ( https://clinicaltrials.gov/study/NCT04320914 ) with the Clinical Trial Registry on 25th March, 2020 (date of registration).","Humans, Osteoarthritis, Knee, Middle Aged, Ibuprofen, Phonophoresis, Male, Female, Aged, Treatment Outcome, Gels, Anti-Inflammatory Agents, Non-Steroidal",41114869
https://www.ncbi.nlm.nih.gov/pubmed/41114859,Establishment and validation of an alternative automated synthesis of [68Ga]Ga-DOTA-Siglec-9 in an independent laboratory for clinical use.,2025,"Siglec-9, a member of the Siglec family of receptors, plays a crucial role in modulating immune cell trafficking and inflammation, with significant clinical implications. It is predominantly expressed on immune cells such as neutrophils, monocytes, and dendritic cells -key components of both innate and adaptive immunity. Siglec-9 binds to sialic acid residues on glycoproteins, commonly found on endothelial cells, a mechanism central to immune regulation during inflammation and tissue injury. Notably, its interaction with vascular adhesion protein 1 (VAP-1), an endothelial adhesion molecule, is of particular interest for therapeutic development in chronic inflammatory diseases, autoimmune disorders, and cancer. Recent studies have demonstrated that a Siglec-9 motif-containing peptide conjugated with 1,4,7,10-tetraazacyclododecane-N, N',N'',N'''-tetraacetic acid (DOTA) and radiolabelled with gallium-68 ([⁶⁸Ga]Ga-DOTA-Siglec-9) enables effective positron emission tomography (PET) imaging of these pathological conditions. This study aimed to develop a new automated radiolabelling protocol for the preparation of [⁶⁸Ga]Ga-DOTA-Siglec-9 for clinical use. The synthesis was carried out using a fully automated module with real-time monitoring of key parameters including time, temperature, and radioactivity. Following optimization of labelling conditions and assessment of peptide stability, [⁶⁸Ga]Ga-DOTA-Siglec-9 was successfully synthesized with a radiochemical yield (RY) of 55.04%, radiochemical purity (RCP) of 99.48%, and molar activity (Am) of 23.15 GBq/µmol at 65 °C in 6 min. Process validation yielded consistent mean values of RY (56.16%), RCP (99.40%). and Am (20.26 GBq/µmol). Stability testing at room temperature over 3 h demonstrated that [⁶⁸Ga]Ga-DOTA-Siglec-9 maintained acceptable RCP (mean99.29%), pH, appearance, and sterility. The final product meets Ph. Eur. quality requirements and is suitable for clinical application.",,41114859
https://www.ncbi.nlm.nih.gov/pubmed/41114858,Development of citral-based hydrogel for the treatment of oral candidosis: in vitro and in vivo study.,2025,"Oral candidosis is very common and fungi resistance to drugs available on the market has been reported, as well as a high rate of recurrences. New treatment alternatives are studied. This study developed a citral-based hydrogel (CBH), performed the physical-chemical characterization and evaluated, in vitro, the microbial susceptibility to Candida spp. and the growth kinetics. It also analyzed acute in vivo toxicity and mutagenicity through the micronucleus test in mouse erythrocytes. The following strains were used in the antifungal activity assays: C. albicans ATCC 10,231, C. glabrata ATCC 90,030, C. krusei ATCC 6258, C. tropicalis ATCC 750, C. parapsilosis ATCC 22,019 and clinical strains of C. albicans A4, C. albicans A5 and C. albicans A6. Microbial susceptibility was verified by the agar disk diffusion test and the effect on the growth kinetics of C. albicans (ATCC 10231). Acute toxicity and clastogenic and aneugenic potential were evaluated in Mus Musculus mice, line Swiss, age six weeks (CBH 2000 mg/kg). Data were analyzed by descriptive and inferential ANOVA and Tukey statistics. CBH showed inhibition halos greater than or equal to 10 mm in diameter depending on the concentration analyzed, for all Candida strains tested. The product significantly inhibited the growth of C. albicans ATCC 10,231 at all different inoculum concentrations evaluated, between 15 and 120 min, when compared to the growth control. CBH did not induce signs of acute toxicity in mice submitted to gavage treatment at a single dose of 2000 mg/kg. CBH produced a statistically significant smaller number of micronuclei compared to the positive control (cyclophosphomide 50 mg/kg) in erythrocytes from mice. The citral-based hydrogel proved to be a potential antifungal agent against Candida species, with low toxicity and mutagenicity.","Animals, Mice, Acyclic Monoterpenes, Antifungal Agents, Microbial Sensitivity Tests, Candidiasis, Oral, Candida, Hydrogels, Monoterpenes, Micronucleus Tests",41114858
https://www.ncbi.nlm.nih.gov/pubmed/41114854,Association between neutrophil to high-density lipoprotein ratio and futile recanalization in patients with acute ischemic stroke.,2025,"Futile recanalization (FR) is a common and challenging phenomenon in acute ischemic stroke (AIS) patients with mechanical thrombectomy (MT). This study aimed to demonstrate the relationship of neutrophil to high-density lipoprotein ratio (NHR) and FR in AIS patients. AIS patients with successful recanalization (modified Thrombolysis in Cerebral Ischemia (mTICI) score 2b-3) after MT were retrospectively analyzed. Futile recanalization was defined as modified Rankin scale (mRS) score 3-6 at 90 days even with successful recanalization. Locally estimated scatterplot smoothing (LOESS) and piecewise-linear models were conducted to investigate the association between NHR and FR. A total of 877 patients were included in the analyses and 487 (55.53%) of them experienced FR at 90-day follow-up. An approximate J-shaped association was detected between NHR levels and FR. When NHR levels were below 3.25, there was no evidence of association between NHR and FR. While NHR levels ranged from 3.25 to 10.65, a 1-unit increase in the NHR level was associated with a 13% decreased OR of FR (adjusted OR: 0.87; 95%CI: 0.79 to 0.96; P = 0.006). However, when NHR levels were over 10.65, a 1-unit increase in the NHR level was associated with a 30% greater adjusted OR of FR (OR: 1.30; 95%CI: 1.01 to 1.67; P = 0.041). Our findings suggest that NHR may be a potential biomarker for FR, and provide new insights into the mechanisms of FR.","Humans, Male, Female, Ischemic Stroke, Aged, Middle Aged, Retrospective Studies, Neutrophils, Lipoproteins, HDL, Brain Ischemia, Aged, 80 and over, Thrombectomy, Treatment Outcome",41114854
https://www.ncbi.nlm.nih.gov/pubmed/41114851,Clinical utility of repeat brain biopsy in recurrent or refractory primary CNS lymphoma - a diagnostic dilemma.,2025,"Despite advances in therapy and improved survival for patients with primary central nervous system lymphoma (PCNSL), optimal management of suspected recurrent or refractory PCNSL (r/r PCNSL) remains unclear. Repeat brain biopsy is often performed to confirm recurrence, though its diagnostic and therapeutic utility is uncertain. This study evaluates whether repeat biopsy provides new insights that influence treatment. A retrospective analysis was conducted on patients with confirmed PCNSL who underwent repeat biopsy for suspected r/r PCNSL between 2005 and 2023. Patients with other CNS neoplasms, demyelinating disorders, or active systemic disease were excluded. Data analysis used R version 4.4. Twenty patients met the inclusion criteria (55% female). Median age was 59 years at diagnosis and 62 years at repeat biopsy. Presenting symptoms were not significantly different (p = 0.2), though gait instability, weakness, and cognitive decline were more frequent in r/r PCNSL. Initial PCNSL often presented with single lesions, while r/r PCNSL showed multiple lesions (p < 0.05). Periventricular enhancement was significantly more frequent in r/r PCNSL (p < 0.05), while other radiologic features were comparable. Repeat biopsy confirmed diffuse large B cell lymphoma (DLBCL) in 90% of cases; nonspecific gliosis and radiation necrosis were identified in two patients. No infections or alternate malignancies were found. Post-biopsy, chemotherapy regimens were altered in 50% of cases, though survival outcomes did not differ (p = 0.79). Repeat biopsy most often reaffirmed the original diagnosis of DLBCL. Although results prompted treatment adjustments, these changes did not improve overall survival.","Humans, Female, Middle Aged, Male, Retrospective Studies, Neoplasm Recurrence, Local, Central Nervous System Neoplasms, Biopsy, Aged, Adult, Brain, Lymphoma, Brain Neoplasms, Follow-Up Studies",41114851
https://www.ncbi.nlm.nih.gov/pubmed/41114846,Post-operative events following elective craniotomy for tumor in children.,2025,"Craniotomy for tumor resection in the pediatric population can result in many potential postoperative events (POEs). POEs, in turn, are a function of many variables, such as tumor type, size, location, surgeon experience and goal(s) of surgery. The current literature is limited to either specific POEs or complications associated with specific tumor pathologies. The primary purpose of this study was to undertake a holistic approach and identify those variables predictive of all types of POEs and only surgical ones, following elective craniotomy for tumor in a diverse pediatric population. All elective craniotomies for tumor resection performed from 2010 to 2022 were included, excluding patients > 21 years of age. Demographic, clinical, and procedural covariates for each encounter (i.e., operation) were collected. POE was defined as a postoperative incident (medical or surgical, expected or unexpected) that necessitated further diagnostic testing, evaluation, or intervention within 90 days of surgery. Bivariate and multivariate analysis were performed; backward model selection was done to yield a final multivariate model retaining only variables with p < 0.05. Adjusted odds ratios (ORs) and 95% confidence intervals (CIs) were reported. A total of 1,276 patients underwent 1,497 elective craniotomies for tumor resection with a median age of 9.45 years at index operation. In 535 (36%) encounters, there was at least one POE: 329 (61%) had surgical only, 109 (20%) had medical only, and 97 (18%) had both surgical and medical POEs. Multivariate analysis found several predictors of all types of POEs: length of stay (LOS) > 7 days, length of ICU stay (ICUS), attending surgeon, surgical time, and prior craniotomy. All of these, in addition to previously treated hydrocephalus and tumor type, were predictors of surgical-only POEs. All identified covariates were promoters of POE except for tumor type and redo craniotomy, which were protective. Analysis of our large pediatric tumor database identified several key statistical drivers of all POEs and surgical-only POEs following elective tumor resection, of which LOS > 7 days was the strongest.","Humans, Craniotomy, Female, Male, Child, Elective Surgical Procedures, Child, Preschool, Postoperative Complications, Adolescent, Infant, Brain Neoplasms, Retrospective Studies, Follow-Up Studies",41114846
https://www.ncbi.nlm.nih.gov/pubmed/41114845,FAM72A promotes cervical cancer progression by regulating the PI3K pathway.,2025,"Cervical cancer (CC) is a major malignancy and a serious threat to women's health worldwide. The role of FAM72A in CC remains poorly defined. This study aimed to investigate its function in CC progression and its impact on the PI3K/AKT/mTOR pathway. FAM72A expression in CC was examined using TCGA-CESC and GEO (GSE63514) datasets, and then validated in CC tissues and cell lines. Functional assays assessed cell proliferation (CCK-8, EdU), invasion (Transwell), apoptosis (flow cytometry), and epithelial-mesenchymal transition (EMT; Western blot for E-cadherin/N-cadherin). The role of FAM72A in the PI3K/AKT/mTOR pathway was further evaluated by Western blot and pharmacological modulation with the activator 740 Y-P and the inhibitor LY294002. In vivo, a xenograft model with BALB/c nude mice was used to assess tumor growth, apoptosis (TUNEL staining), proliferation (Ki-67 IHC), and pathway activation (p-PI3K, p-AKT, and p-mTOR). FAM72A expression was upregulated in CC tissues and correlated with poor survival. Subgroup analysis showed that high FAM72A expression was associated with advanced FIGO stage, lymph node metastasis, and deep stromal invasion, indicating a link with aggressive clinical features. FAM72A silencing suppressed proliferation and invasion but promoted apoptosis, mainly through inhibition of the PI3K/AKT/mTOR pathway. Conversely, FAM72A overexpression enhanced these malignant traits. In vivo, FAM72A knockdown reduced tumor burden and altered EMT markers and PI3K/AKT/mTOR pathway activity. FAM72A promotes CC progression, at least in part, through activation of the PI3K/AKT/mTOR pathway, supporting its value as a potential therapeutic target.","Female, Humans, Uterine Cervical Neoplasms, Animals, Phosphatidylinositol 3-Kinases, Mice, Cell Proliferation, Proto-Oncogene Proteins c-akt, TOR Serine-Threonine Kinases, Signal Transduction, Epithelial-Mesenchymal Transition, Mice, Nude, Mice, Inbred BALB C, Cell Line, Tumor, Gene Expression Regulation, Neoplastic, Apoptosis, Disease Progression, Neoplasm Proteins, Cell Movement, Middle Aged",41114845
https://www.ncbi.nlm.nih.gov/pubmed/41114841,[Neoadjuvant chemoimmunotherapy followed by dose- and volume-reduced chemoradiotherapy in locally advanced head and neck cancer].,2025,,,41114841
https://www.ncbi.nlm.nih.gov/pubmed/41114838,Complicated grief in caregivers of patients in a palliative care unit.,2025,"To identify predictive factors of complicated grief in caregivers of patients in palliative care at 2, 6, and 13 months post-death. This longitudinal-prospective study assessed primary caregivers of palliative care patients before death (N = 129). The Complicated Grief Inventory (CGI) was administered at 2 months (N = 119), 6 months (N = 98), and 13 months (N = 94) post-death. Complicated grief symptoms decreased significantly across the three time points (η<sup>2</sup> = 0.54). A strong correlation was observed between complicated grief scores at 6 and 13 months (r = 0.64). Predictors of complicated grief at 2 months included patient age, caregiver depression, and cohabitation (R<sup>2</sup> Cox and Snell = 0.542); at 6 months, predictors were patient age, caregiver depression, and number of support persons (R<sup>2</sup> Cox and Snell = 0.414). At 13 months, only four cases of complicated grief were identified, characterized by younger patient age (d = 1.01), less material social support (d = 1.30), less leisure support (d = 1.20), shorter time from diagnosis to admission (d = 0.57), shorter time from diagnosis to death (d = 0.54), longer hospital stay (d = 1.11), and higher complicated grief scores at 6 months (d = 2.59). The prevalence of complicated grief was low, likely due to effective palliative care. Complicated grief at 13 months can be predicted at 6 months. These findings highlight the importance of early identification and intervention for at-risk caregivers.","Humans, Palliative Care, Caregivers, Female, Male, Grief, Middle Aged, Prospective Studies, Aged, Longitudinal Studies, Social Support, Depression, Adult, Time Factors, Aged, 80 and over, Age Factors",41114838
https://www.ncbi.nlm.nih.gov/pubmed/41114835,Preliminary investigation of the association between desmoglein-2 expression and patient prognosis following radical surgery for colon cancer.,2025,"Desmoglein-2 (DSG2), a calcium-dependent transmembrane glycoprotein, serves as a critical mediator of intercellular adhesion by functioning as an integral component of desmosomal junctions. Aberrant expression of DSG2 has been implicated in the pathogenesis of a diverse array of malignancies. However, the expression patterns and functional significance of DSG2 in the context of colon cancer (CC) remain inadequately characterized. Consequently, this study was designed to comprehensively elucidate DSG2 expression and evaluate its potential prognostic utility in CC. Tumor specimens from 104 CC patients and 77 samples of adjacent paraneoplastic tissue were procured, accompanied by the corresponding clinicopathological data from the contributing patients. Immunohistochemical analyses were performed on all samples using tissue microarrays. Variations in DSG2 expression between CC tissues and adjacent paraneoplastic tissues, along with the association between DSG2 expression and clinicopathological parameters of CC, were evaluated using the χ2 test. The Cox proportional hazards regression model was utilized for both univariate and multivariate analyses, while survival curves were generated using the Kaplan-Meier method. All statistical computations and graph plotting were executed using R software (version 4.2.0). DSG2 expression was significantly lower in CC tissues compared to peri-cancerous tissues (P < 0.05). DSG2 expression exhibited significant correlations with tumor differentiation (P = 0.041) and distant metastasis (P < 0.05). Univariate Cox regression analysis indicated that overall survival (OS) in CC patients was significantly associated with tumor size (HR = 1.649, 95% CI: 1.007-2.700, P = 0.047), lymph node metastasis (HR = 2.102, 95% CI: 1.284-3.440, P = 0.003), distant metastasis (HR = 2.459, 95% CI: 1.502-4.026, P < 0.001), and DSG2 expression (HR = 0.399, 95% CI: 0.237-0.672, P = 0.001). Multivariate Cox regression analysis revealed that lymph node metastasis (HR = 1.872, 95% CI: 1.136-3.085, P = 0.014), distant metastasis (HR = 1.756, 95% CI: 1.024-3.011, P = 0.041), and low DSG2 expression (HR = 0.529, 95% CI: 0.305-0.916, P = 0.023) are independent prognostic factors for overall survival (OS). Diminished DSG2 expression is correlated with reduced survival rates in CC patients, suggesting that DSG2 could serve as a potential prognostic biomarker for CC.","Humans, Desmoglein 2, Female, Male, Colonic Neoplasms, Prognosis, Middle Aged, Aged, Kaplan-Meier Estimate, Proportional Hazards Models, Adult, Multivariate Analysis",41114835
https://www.ncbi.nlm.nih.gov/pubmed/41114832,"[Importance and supply of micronutrients in infants, children and adolescents].",2025,"An optimal supply of micronutrients is particularly important for infants, children and adolescents and is ensured by an age-appropriate, balanced and varied diet. Data on the nutrient intake of these age groups is provided by nationwide nutrition surveys such as the ""Children's Nutrition Survey to Record Food Consumption"" (KiESEL) and the ""Eating Study as a KiGGS Module"" (EsKiMo II). These studies show that a considerable proportion of children and adolescents in Germany do not have an adequate supply of important micronutrients such as calcium, iron, iodine and vitamin D. Although dietary supplements are frequently used, they are only useful in the case of a proven deficiency and should only be taken after consulting a physician in order to avoid overdosing. Supplementation of individual nutrients (fluoride, vitamin D, vitamin K) is regularly recommended during well-child visits in infancy and early childhood. Targeted supplementation may also be necessary for certain chronic diseases or special diets. Intensified public health measures such as the promotion of healthy food in daycare centres and schools are necessary in order to improve the supply of important micronutrients. In addition, a continuous nutrition monitoring in children and adolescents-as is currently being established at the Max Rubner-Institut-is essential to detect changes in the nutrient intake and to counteract deficiencies in a targeted manner.",,41114832
https://www.ncbi.nlm.nih.gov/pubmed/41114830,Elevated circulating dipeptidyl peptidase 3 (cDPP3) as a predictor of postoperative complications in esophagectomy patients.,2025,,,41114830
https://www.ncbi.nlm.nih.gov/pubmed/41114829,[Made in Germany-Climate change and traumatic myiasis].,2025,"In tropical regions traumatic myiasis has long been recognized as a surgical complication. As a result of climate change pathogenic flies are migrating to more northern climates making this condition increasingly more prevalent in Europe. Currently, no data from Germany exist regarding the patient-related risk factors, incidence, clinical course and expected complications. This case series aims to fill that gap. Additionally, a relationship with weather data is discussed. This retrospective case analysis of six patients discusses the risk factors, systemic septic complications, treatment protocols, length of hospital stay and weather data. The median patient age was 60.5 years with an average of 4 pre-existing conditions. Risk factors included male gender (67%), socioeconomic disadvantage (84%), poor personal hygiene (67%), arterial hypertension (84%), alcoholism (50%) and lower extremity injuries (100%, 67% fracture-related). The mean hospital stay was 49 ± 25.39 days. All cases showed evidence of a bacterial superinfection. Of the admitted cases 100% underwent surgery and 80% additionally received antibiotic treatment. Amputation was required in 33% of cases. No patients required intensive care treatment for septicemia. All cases occurred in late spring and summer. On the day of admission the median daytime temperature was 20.6 °C and 14.6 °C at night with a median humidity of 66.6%. Daytime temperatures were higher on the day of admission than in the preceding week and month. There were no statistically significant differences in humidity between the three time points. Traumatic myiasis has arrived in Europe. Temperature spikes and possibly humidity peaks, could trigger larval hatching and thereby favor the clinical presentation.",,41114829
https://www.ncbi.nlm.nih.gov/pubmed/41114828,Health benefits of the mango fruit-recent review of literature.,2025,"Dietary approaches to lower the risk of chronic diseases have gained significant attention in part due to the increasing cost and side effects associated with pharmacological interventions. The mango (<i>Mangifera indica</i> Linn.) is a fruit with distinctive nutritional and phytochemical composition. Several <i>in vitro</i> and <i>in vivo</i> research studies have indicated the possible health-promoting properties of mango fruits in reducing risk factors associated with cardiometabolic- and inflammation-associated diseases. This review summarizes research from 2016 to 2025 (July) on the health benefits of consuming mango (flesh), focusing on obesity, diabetes, and cardiovascular disease. Additionally, new insights into the benefits of mango intake on brain, skin, and intestinal health are explored. Overall, the body of work, specifically human clinical studies, investigating the health benefits of mangos, has increased over the last eight years. The data from these studies suggest that mango intake improves diet quality and produces favourable outcomes related to glycemic control and oxidative stress reduction, all important features in reducing the risk of cardiometabolic and inflammation-associated diseases.",,41114828
https://www.ncbi.nlm.nih.gov/pubmed/41114824,[New results from the RABBIT register on the cancer risk of patients with rheumatoid arthritis treated with Janus kinase inhibitors].,2025,"Janus kinase inhibitors (JAKis) are highly effective drugs for treating inflammatory rheumatic diseases. The randomized ORAL surveillance trial showed that patients with rheumatoid arthritis (RA) aged 50 years and older with at least 1 more cardiovascular risk factor had an increased risk of malignant diseases with the JAKi tofacitinib compared to tumor necrosis factor inhibitors; however, this result has not been replicated in subsequent studies. An analysis of the German RABBIT register now revealed an overall slightly increased cancer risk in RA patients ever treated with JAKi compared to those ever treated with biological (b) disease-modifying antirheumatic drugs (DMARDs). During or after 2285 JAKi treatment episodes and 4259 bDMARD treatment episodes, 88 and 135 malignant diseases occurred, respectively, resulting in a rate of 11.6 (95% confidence interval, CI: 9.3-14.3) events for JAKis and 8.9 (95% CI: 7.4-10.5) events for bDMARDs per 1000 patient years. The adjusted hazard ratio was 1.40 (95% CI: 1.09-1.80), which is comparable to the results from the ORAL surveillance study. Particularly affected by the observed risk increase were patients aged 60 years and older, those with high disease activity and those who had already received ≥ 3 treatments with conventional synthetic DMARDs. Other above-average affected groups included smokers, male patients and patients with an RA duration of > 10 years. When treating patients with an increased risk, clinicians should carefully consider together with them whether this observed risk outweighs the potential risks of discontinuing or withholding a highly effective treatment such as JAKis, bearing in mind that inadequate disease control is also associated with an increased risk of cancer. When in doubt, the results from RABBIT should not discourage physicians from prescribing a JAKi treatment to patients who need it. It could be a way forward to ensure that a close cancer screening is carried out for risk patients treated with JAKis.",,41114824
https://www.ncbi.nlm.nih.gov/pubmed/41114818,Determination of non-steroidal anti-inflammatory drugs in water samples using a graphene oxide/Fe<sub>3</sub>O<sub>4</sub>/polyoxometalate composite as a sorbent.,2025,"The detection of nonsteroidal anti-inflammatory drugs (NSAIDs) in water samples is of critical importance due to their adverse effects on aquatic ecosystems, including toxicity to fish and invertebrates, and the potential risks to human health through contaminated drinking water sources. Precisely monitoring their content is crucial yet difficult due to their complex matrix and trace concentrations. This study presents a magnetic tri-component composite that was prepared based on immobilized Keggin-type polyoxometalate (H<sub>4</sub>SiW<sub>12</sub>O<sub>40</sub> (SiW)) and Fe<sub>3</sub>O<sub>4</sub> nanoparticles on graphene oxide (GO) sheets (GO/Fe<sub>3</sub>O<sub>4</sub>/SiW) through a hydrothermal synthetic method. This composite benefitted from the abundant delocalized π-electron systems from its GO support and the oxygen-rich surface from the functional groups of GO and SiW moieties, resulting in strong affinity toward target analytes through various mechanisms like π-stacking, hydrogen bonding, and electrostatic interactions. Along with the above-mentioned advantages, the Fe<sub>3</sub>O<sub>4</sub> magnetic nanoparticles of the GO/Fe<sub>3</sub>O<sub>4</sub>/SiW composite showed the potential to be employed as a very effective sorbent for the magnetic solid-phase extraction (MSPE) of five types of NSAIDs (ibuprofen, diclofenac, naproxen, tenoxicam, and meloxicam) with different functional groups. A high-performance liquid chromatography coupled with an ultraviolet detector (HPLC-UV) was established, which exhibited good linearity ranges (0.03-300 ng mL<sup>-1</sup>) and limit of detection ranges (0.01-0.03 ng mL<sup>-1</sup>), which are significantly lower than those of many previously reported sorbents. To assess the method's accuracy, the inter-day and intra-day relative standard deviations (RSDs%) for five types of NSAIDs were measured, ranging from 3.7% to 5.0% across three concentration levels (0.1, 5, and 100 ng mL<sup>-1</sup>). Moreover, the method achieved high recoveries ranging from 97.1% to 100.0%, demonstrating its outstanding efficiency in extracting NSAIDs. These enhancements highlight the composite's potential for reliable, sensitive, and rapid environmental monitoring of pharmaceutical pollutants at trace levels.",,41114818
https://www.ncbi.nlm.nih.gov/pubmed/41114815,Prognostic potential of albumin to fibrinogen ratio in multiple myeloma patients.,2025,"The albumin/fibrinogen ratio is a cheap, simple, useful and independent biological marker used in several clinical disorders. Particularly, it has been evaluated in different types of malignant neoplasms and in this regard, in recent years, many researchers have focused this topic. In this paper, we examined the behaviour of this parameter in a cohort of newly diagnosed multiple myeloma patients. The study population includes 190 patients (mean age of 69+/- 10 years of which 88 were women and 102 were men) in which the albumin/fibrinogen ratio was determined at the time of diagnosis and the study enrolment. We have examined this ratio in relation to different anthropometric and prognostic parameters, but also to survival. Our results show that this ratio is significantly influenced by the sex, the hematocrit values, the hemoglobin levels, the beta-2 microglobulin, the red cell distribution width and RDW/albumin ratio. Instead, it is not affected by age, RDW/hemoglobin ratio, LDH values and the bone marrow plasma cell infiltration. Moreover, we observed a marked difference in this ratio between surviving and deceased MM patients. The obtained data, although preliminary, may help to understand the complexity of multiple myeloma, especially in the field of the prognostic evaluation, and they could suggest a role for the albumin/fibrinogen ratio as an additional biomarker of multiple myeloma.",,41114815
https://www.ncbi.nlm.nih.gov/pubmed/41114813,Diffuse Large B-cell lymphoma in a Ras-Associated Autoimmune Leukoproliferative Disorder (RALD).,2025,"RAS genes are among the most mutated genes in human cancers, with KRAS G12C now being targetable by the specific inhibitor Sotorasib. Ras-associated autoimmune leukoproliferative disorder (RALD) is a rare condition characterized by somatic RAS mutations and hyperactive MAPK signaling. RALD typically affects pediatric patients and is generally considered a benign condition. We report a unique case of RALD in a 76-year-old patient, who is the oldest individual with this disorder to date. This patient also developed lymphoma, marking the fourth known case of malignancy associated with RALD. Additionally, a novel fusion, RHOH::PDCD1LG2 (PD-L2), was identified in the lymphoma, alongside the KRAS mutation. This fusion likely contributes to tumorigenesis through immune evasion.",,41114813
https://www.ncbi.nlm.nih.gov/pubmed/41114812,Diffuse large B-cell lymphoma in the new era: prognostic tools for mapping risk.,2025,"Diffuse large B-cell lymphoma (DLBCL) is clinically and biologically heterogeneous. R-CHOP remains the frontline standard, with polatuzumab-R-CHP conferring a subgroup-dependent progression-free survival gain, yet early relapse and primary refractoriness persist. Classical risk indices, especially IPI and revised versions, retain benchmark value but only partially capture adverse biology. This review integrates established and emerging tools: multivariable clinical scores (e.g., NPI, GELTAMO), geriatric models (GPI), host-status metrics (HALP, GNRI), PET-derived tumor burden and dissemination (TMTV, TLG; IMPI), immune-microenvironment signatures, and health-system markers (diagnosis-to-treatment interval). We summarize genetic predictors (e.g., CD79B/PIM1) and dynamic molecular response via ctDNA (early/major molecular response), and appraise interim PET as prognostic but not treatment-directive outside trials. In relapsed/refractory disease, second-line age-adjusted IPI and pre-transplant PET inform autologous transplantation candidacy, while randomized trials establish CD19 CAR-T as superior to salvage chemoimmunotherapy in early relapse or primary refractory settings; bispecific antibodies and antibody-drug conjugates expand options post-CAR-T or for transplant-ineligible patients. On the other side, CNS risk assessment is best approached with CNS-IPI refined by site and genotype; prophylaxis remains individualized given mixed efficacy signals. Overall, risk-adapted, biologically driven care should report NCCN-IPI (alongside IPI) in all patients and incorporate imaging burden, genomics, and ctDNA where feasible.",,41114812
